CSD code,Largest included sphere diameter (A),Total volumetric surface area (m^2/m^3),CO2 uptake at LP (mol/kg),CO2 uptake at HP (mol/kg),CH4 uptake at HP (mol/kg),logKH_CO2,Band gap (eV)
FAQYUR,4.28517,152.549,3.1662898427,3.7778587344,2.20275111,-2.3922041089967965,
MIHLOF,5.2609200000000005,493.47,1.5791901027000002,3.2082771336,2.4480418662,-2.885275620339668,
ILOWAI,5.40585,688.9037,2.7680785281,6.2961472066,6.309384276,-3.288737878418715,
IYUQEZ,14.23268,1393.2,0.1838223128,13.1673710918,11.0650533027,-4.916773381013499,
MUQSAU,6.10574,1025.18,3.0227204594,6.3674928641,5.1342352227,-3.4440969925654707,
MUSCIN,9.38658,1657.53,3.4909541084,12.1518855837,9.1019454227,-1.360540405947241,
AGIREP,10.92956,2052.62,1.7372125335000002,13.1351178181,9.6604308206,-3.573061160989334,
ic502042h,5.71865,245.835,0.6171685664000001,2.1549828501,1.4245242179,-4.147671914003028,
GIYSEN,5.42608,770.164,0.8101801336000001,3.2841098238,2.6936211196,-4.110307328305826,
EMUTUD,4.92374,726.201,1.3494584014,4.4056307112,4.1123423988,-3.808669173739013,
WILFED,4.74465,581.613,1.783183183,7.689618827,4.795522439,-3.828159504184685,
NATHUO,7.56745,1449.59,2.1308084248,9.8439895308,6.5465612603,-3.545176474279517,
CEYPUT,5.36995,722.993,2.4028369746,4.9522598737,4.3004707941,-3.431291503569113,
AXIMUP,8.06476,2104.38,2.3826384625,16.0554652808,11.9625393771,-3.47967239583131,
HOZTOG,8.69843,1650.29,0.1126189274,6.5447199331,5.1192902104,-5.138808620083814,
SEHNID,5.75155,1073.38,1.3117665505,5.5522876969,2.8192546487,-3.619984234790763,
PIZPOD,4.95479,1059.53,1.5542639795,5.0115268729,3.8927894895,-3.830975436774326,
DEBWAK,9.51714,1030.85,0.311218125,6.4646798676,5.3801859485,-4.70122331375981,
FOFTOL,6.86591,1259.05,2.6428738316,8.0619262262,7.1253597305,-2.706960247129834,
CUMQOQ,7.03622,1441.19,5.6758473291,12.389898323,8.2574714469,-1.953356584329288,
HUFHIB,9.90019,1770.7,0.2849913033,11.861416403,10.2213484571,-4.703872527071966,
KOZNIY,6.57194,1740.73,1.8683844893,9.9803781881,7.1660150422,-3.8450437565966618,
AQUDAS,9.38408,1661.9,1.372199745,11.9601075143,7.1177256611,-3.949210506406237,
FILYEG,7.61133,1673.48,1.5033481943,10.4300187189,7.828660366,-3.790879246391955,
EXECAN,11.27641,1280.13,1.8566096241,11.2527037409,10.6441911945,-3.6890094728654215,
XOXMED,15.20269,1838.58,1.1943690031,20.7422673704,16.4989787527,-3.6035757152298142,
JOCLOD,4.31246,120.463,4.3838119951,5.2976028998,5.3491697819,-2.382439842901849,
AMIZIG,6.42874,562.229,2.8087656842,3.7881639535,2.379762163,-3.2842431048781915,
MISQIQ04,4.23963,296.614,2.4118148069,2.7617071196,2.9952036045,-0.9180661067514372,
XEGJIE02,6.83643,1285.906,2.0954734195,8.3479079445,6.2788057082,-2.52598927288162,
REHRON,8.99143,1091.66,0.4676323898,5.7120918937,4.0064804912,-4.508966252240841,
c5qi00128e,6.58115,1228.7,5.1184354787,10.9885397107,10.2272436571,-3.432445504623065,
ALAHUS,7.1812,1271.22755,3.2549709951,7.2646142282,5.1519507016,-1.0123900361557878,
RULQIY,8.45064,948.885,0.0507574563,3.2659214208,2.1397263897,-5.460017348300996,
LAMFOU,4.69194,494.055,0.1745558715,2.2981472042,2.0095430197,-4.912868380896311,
GAGQAI,15.6839,1649.655,0.9616308965,17.0760546789,11.7094484046,-4.209937319291958,
PIQMOT,6.47127,912.203,1.3042373563,4.8857909204,4.2393691976,-3.9908806883795545,
UNAGUN,6.99295,1671.77,0.4403791131,10.99608459,9.3933299794,-4.545121616799029,
GUJGAU,4.66296,294.066,0.6892967088,2.8700892022,2.4225304208000003,-4.164973106200874,
PEWLUA,17.77125,2175.73,0.3246993992,22.1445899919,17.0869807717,-4.65073801802662,
GAGZEV,28.66522,1602.95,0.2813500199,20.6419803184,25.1433699872,-4.711759719823577,
HUFKUQ,12.94916,2177.4,0.5173527172,19.4181406149,15.5684119398,-4.445495091806775,
SIZGEO,4.71719,418.993,0.7964149546,4.4445777572,3.6678873418,-4.177335120845356,
XAQTEO,4.58826,363.516,0.5030317534000001,3.2557439214,2.4715350551,-4.440816604559007,
ZILBED,4.97187,708.6808,3.7562359566,10.1508896044,9.1653200543,-3.2684644169855304,
ORAJOH,5.2665,217.336,0.1986711403,1.0181795449,0.5087614974,-4.753656552080256,
XUDPIX,11.39057,2443.82,0.3087271653,22.4766067279,17.8151072564,-4.687964468519686,
OPIXUI,8.41938,1675.6,0.4422458225,9.979646755,7.9289222053,-4.552658983109654,
FUTYEA,5.60643,1615.99,0.8603320108,10.1743702556,8.2753845583,-4.256716064392508,
j.jtice.2016.08.030,4.67566,787.389,5.5202299113,6.0396970887,5.8837683149,-1.665576409235338,
QOFBIY,7.01606,837.76,0.7153826187,4.2059578413,3.8186840467,-4.239766053363732,
GOYXEZ,3.93503,20.2733,1.2569496731,1.6792828114,1.5863789983,-3.3580888403786573,
MUVGOA,5.03839,477.406,3.3421415463,7.6133219305,6.6133700802,-3.1630015423304823,
CUTBIE,7.59116,1939.84,2.3537765536,10.5694811913,7.5238980808,-3.470696718458428,
VECWUX,5.40728,475.272,1.1645963226,4.4960827449,3.0190232957,-3.928559872822112,
NEKBEL,4.90746,584.204,1.0504758846,4.3253798829,2.1717072189,-4.042017954524788,
XEFGAQ,4.04864,186.196,1.4457074184,3.2326069242,3.9602410124,-3.609745113840712,
KOMGID,4.92265,432.098,2.6826831281,7.1215891695,6.9421341148,-2.966568202097111,
IYOCOQ,8.6676,1583.24,0.2309518219,6.2899592424,5.0773417049,-4.818213559825808,
OFERUN06,11.42842,1298.99,0.1012799174,7.7340650406,6.8383656345,-5.17716464035085,
KEHGIP,4.93159,974.11,3.5536952759,7.7235045413,7.4851522653,-3.375070555666221,
XALMII,10.30936,2032.73,0.5544800415,16.6737956693,13.1575154841,-4.395173695919011,
ENISOK,6.962,1606.69,2.6372237659,8.6082134433,6.7239233783,-3.233243720133955,
WEXSEZ,10.86576,1634.95,0.7149128498,10.4830588255,9.4294495895,-4.272161995151996,
REFJET,6.27741,997.058,0.7786303888,5.2686043272,3.949572082,-4.236825918284678,
IJAPOA,11.3719,1922.78,1.2816502043,15.2458401482,12.2945127914,-3.7750993540802793,
NOPJOT,6.1592,1991.39,4.1554354665,10.6234122934,8.4117280954,-2.8880019602251368,
ZUDPEV,4.40513,206.232,3.3326810003,4.8977903385,3.0997639375,-1.7829953601523152,
GEFFUT,5.01317,475.04,1.3085758637,4.8343967798000005,4.0419267655,-3.86899118720936,
UMEDIB,8.20629,1584.49,0.2309083728,6.171248347,5.0789216728,-4.802901470084896,
KAVTUY,5.22962,520.014,0.7462615887,1.9034628124,1.6384576722,-3.987559302682421,
RURPAW,4.26453,227.711,1.668731796,2.5610049485,3.4657263988,-3.4349601537119674,
HEXNOO,4.16458,30.8636,2.6270321105,3.7114858768,3.4343368257,-2.441886892924591,
SETQOZ,7.85539,1570.35,0.4002060745,9.9662736184,9.2792982475,-4.590668884519723,
ECUDAI,4.88875,445.396,5.7211618375,6.9070340926,3.1770809901,-0.1729792070856139,
MUSSIE,8.74352,970.119,0.9948686755,7.551426447,6.9397122444,-4.017835996647361,
OPOCUS,4.34659,111.035,1.45918181,3.5164969464,3.5244330526,-3.712906254338787,
UXISUR,13.20708,1891.76,0.7172800096,14.5667420685,11.0856122491,-4.112277514128428,
CECVOW,3.93864,109.623,3.2866240151,3.6071852455,1.4586631335,-0.2970277950826594,
WEBQOL,4.60293,294.978,0.2653772795,2.491442773,2.4592872061,-4.7313728919738365,
GIRZAK,4.21373,81.1053,0.6440852082,1.5470520204,1.4387650287,-3.975949665869978,
NERVAJ,12.53445,1296.54,1.4830403605,7.8955715783,5.9727529853,-3.570502882406309,
XEXLAP,8.64993,1249.55,0.2851657511,8.1759573994,6.7991242988,-4.730851455601103,
ZEFVIR,5.15122,268.011,1.2895295891,1.5835800396000002,1.3066446087,-3.1904369187538903,
BAXFUD,4.14435,168.117,0.932565317,5.1909616892,4.3447310085,-4.10849766640803,
KIKDOZ,5.45469,616.4048,3.2294436517,8.0135629928,5.2219406955,-2.4451996163019523,
c4dt01678e,6.3723,1719.82,4.7184323482,8.2907906861,5.8264210704,-2.781390980779081,
PIYGUB,6.46307,630.481,1.9306530199,2.9858966081,1.6637550616,-3.2736909905130407,
EDAFUM,4.92982,527.0219999999999,0.3100991844,2.4330297293,2.1791723638,-4.64352859779734,
LACGED,5.2733,326.887,3.4386211419,3.4318415775,1.6588637413,-1.7177223782332312,
XANZAQ07,8.40037,1449.13,2.5115295341,12.1716170733,9.8403867152,-3.484748914793563,
TURDUH,6.62446,1130.03,1.2686668471,7.1555260387,6.7450897549,-4.069866864253711,
WABVOL,5.64639,456.507,0.4082743925,5.8797669076,3.933667235,-4.566572617884661,
CIGFAB,5.06435,305.656,3.7788534653,4.6688158951,3.7342531841,-1.1907016139877025,
YINXIE,6.16574,774.204,0.7662953634,5.2359309569,3.520106083,-4.247394628892356,
CUSYAR,28.01343,1418.91,0.1642054867,18.1536618877,25.9927169423,-4.983568408212951,
KIYQEQ,5.83028,1305.48,2.1038851847,7.2589579074,5.8773822942,-3.761687878850592,
RUSSAA,4.07915,95.1508,2.0270000481,3.2005587119,2.2228827266,-2.2840843592981988,
XOFFUT,7.8035,889.168,3.4023015869,7.8742180754,5.1399608354,-2.479770698910386,
GIZXET,4.75858,790.543,2.6142831045,8.9351938247,8.2864562451,-3.626194564451392,
YOFXIC,4.88114,230.3503,1.4689100161,4.8158669644,4.2722684347,-3.784425880441449,
EGELUY01,7.46224,1454.47,1.9919187297,11.7216244878,11.5523808097,-3.933040802132878,
LOMFEY,8.54122,626.758,4.153939661,6.5685599425,5.5512014752,-1.5551997516978715,
UXEDOR,4.29731,110.915,0.0301429785,1.910764779,2.6665952976,-5.715221969470117,
TESGOO,4.76391,406.232,0.3308867384,2.258802796,2.1050821419,-4.589833738328641,
WUNTEF,5.11473,711.2184,2.3073506761,6.7565338613,6.2281973811,-3.632353403999483,
science.1056698,16.36523,1947.25,0.8729849095000001,16.8122893688,13.6096469428,-4.171574711615928,
YIXZEL,4.18544,99.5697,0.5264286468,2.7538323694,2.828881522,-4.34152782756907,
HUCFAO,5.18257,666.059,1.1497699727,4.6842161981,4.2440412044,-3.981357743962628,
EGAGAW,5.3614,695.317,2.7422405795,5.0914472045,3.8789292446,-1.0591345263889185,
GAXDIS10,5.63603,1424.43,0.1364135146,5.3824250976,4.5397453361,-5.033285845458451,
FALZAU,4.31067,410.008,2.6480595166,3.1636556984,2.4570877014,-2.137283195134955,
SOPLAM,7.99336,2014.23,0.5559222561,14.0656620943,12.0370519445,-4.438577786490151,
PURNEX,5.09479,657.71,0.2027648834,1.6477106977,1.1396709177,-4.842446531265435,
COMDOY,6.12059,1228.5,2.3157885469,6.9800506318,5.8448551302,-3.725002095679504,
EREFEN01,5.00416,697.835,2.3029584725,6.7875073117,5.3623606534,-3.5675390188435645,
HUNCIE,23.85241,1591.41,0.1923451759,24.9301751968,25.54429411,-4.9016643691688975,
IGUVIR01,6.10337,741.393,1.5306138736,4.396011913,3.9491253013,-3.7479994104478127,
ZIDDIB,4.55863,126.31,0.8163236646,1.7817316967,2.0182924,-3.1700237524807178,
UMODEH06,11.16649,2684.84,0.4946223895,23.2587076449,18.9046013274,-4.489111979028669,
OPENUT,7.63636,1344.86,2.4948171123,6.5062397396,4.7049059548,-3.4818494402143885,
REZXUQ,15.26291,1751.24,0.2356187371,19.9830007694,18.6012856865,-4.805721600989365,
FAQGIO,3.98232,47.9877,0.8296369858,5.7106726553,1.2189116427,-4.140089309744655,
OKINIG,4.1071,77.6574,3.4329087282,5.0796185655,3.6317218332,-2.73251850711274,
KINROQ,9.89689,1692.075,0.9701940973,8.2563168609,4.5629864851,-4.131185168243428,
UMEKEE,8.30632,2407.89,0.3395588146,15.2841307145,12.7351370854,-4.6528417845666485,
XANMUX03,7.92851,1459.55,2.0018932687,12.7789739764,10.2375129394,-3.743722542967329,
WOLMUG,5.45253,1110.37,2.4002948327,7.1011813636,5.680910376,-3.568575117214769,
DACYUE,6.8959,2541.01,4.9858858717,19.4496523091,14.4016186385,-3.3436305684873906,
INAMUG,5.65697,305.117,1.8444080659,2.9795551832,1.2812176048,-3.341740505945736,
GUBZAF,8.48171,1118.65,0.5171279619,9.5869721477,8.9715733694,-4.489523356342677,
WIKYAQ,5.56765,422.974,0.8181495713,3.805229033,2.5438156731,-4.152870497901129,
CAKYEU,4.05316,55.2134,2.4956924191,3.4768524772,2.3981116466,-3.0388675822311626,
NALWOO,9.16164,1315.08,2.79357692,9.7367777864,7.4682097948,-2.8064190754734946,
QOFBIY01,7.02313,830.937,0.7122739571000001,4.2365629126,3.8289024703,-4.237070982843802,
SEFSOM,7.74471,748.829,0.5219213399,3.8337081192,3.3511693995,-4.470180956654231,
VUQKAU,5.04139,1079.24,5.937599992,9.6881475857,7.5952063157,-2.429539957567479,
UQERIT,4.88677,668.8045999999999,2.4328364110000003,6.6240160307,5.9131507807,-3.620020443800372,
KAVGAQ,5.26252,1216.44,2.0925800203,6.7329054966,6.2694256837,-3.594614362115298,
OCUMOR,5.32208,875.82,3.2686734184,6.5735447228,5.1384313572,-1.601624178409626,
GIKMOD05,3.93179,17.4106,0.9740748413,2.5547114943,2.46007577,-4.053496153298449,
XACHOA,4.86067,164.862,1.7543692529,2.8484378636,2.6507053172,-3.500886399648437,
RIYBIM,8.35741,1655.7376195,0.6085592357,8.4431465406,7.0948314767,-4.3380974371059775,
c5dt04033g,4.17054,29.4106,1.4143754105,1.7926342821,1.0096340391,-1.838090216522153,
AGONEQ,6.16099,2038.32,0.3398569013,8.9280247064,7.5209918498,-4.658870280993557,
KUXVIJ,4.0859,52.2128,0.1128482456,1.6113013582,1.6909694237,-5.126567205401643,
WEVQOD,8.33119,911.853,0.0719591423,3.7984446955,2.5637248021,-5.325816998006297,
SOSSEA,4.66033,498.567,2.6322840591,5.7192676406,4.235721522,-3.1860649156250043,
DAFJOM,8.83929,1376.25,2.3508358096,11.3755227085,10.8839948844,-3.811406150262628,
DOLXOR01,6.62435,2285.48,0.0602296135,5.9385554768,3.9982286375,-5.390949065552341,
PEWXUL01,5.54275,617.0182,2.5531214638,6.4611995275,5.6280224587,-3.399578213255343,
ic502643m,13.38503,2271.58,0.5060529781,21.750411946,17.6936172895,-4.463642338783035,
SAPHOI,7.22635,1005.56,4.4828582657,10.0869690423,7.3264885433,-2.610522044666266,
CIWRUW,8.32352,1561.89,0.6464360060000001,8.2010213825,6.4879647817,-4.312434477544579,
FAKLOU,9.12795,1502.35,0.3788069819,10.9272939116,9.0309900345,-4.608509139850429,
EZABAJ,3.88346,15.4209,1.9001322265,2.9605717104,2.2270326832,-3.897871711392456,
OVEJIJ,6.31656,911.0026,6.5084249266,7.8063437218,4.3593536677,-0.3284189827046979,
TORXAB,5.19491,314.699,0.1339011275,1.3072406659,1.2741213048,-4.987238678050352,
UFOFIF,4.79304,339.851,3.8095279278,5.3397535971,2.8978358765000003,-1.8284256491613344,
ODERIZ,5.75405,682.4837,1.4018527603,3.858646316,3.2750997419,-3.540580369683846,
IHUROS,3.95608,31.8822,0.3675632991,2.4600307146,2.6986604918,-4.543256021840668,
FESBEM,5.39035,650.765,2.6110305724,4.7616304707,3.562626312,-3.52221478252511,
EZOFEF,11.22482,1331.694,1.9784234785,10.6452502073,9.6198683842,-3.228111336373814,
ROQFUA05,5.30302,634.603,0.0870358843,4.0020074296,4.3584009737,-5.220550703242168,
GOVWOF,15.42527,1748.16,2.3422232320000003,15.9647257114,11.6767700869,-3.380112928569531,
HAKKAH,7.94508,2097.04,0.8731852577,12.6246264656,10.3461723815,-4.255025201391827,
YOZBOF,7.83476,1108.27,0.5907952444,6.545472908,5.8013845842,-4.296610594191104,
MEJQOJ,5.0732800000000005,690.854,2.133977947,6.0497211635,5.0212124711,-3.601684922901836,
WIWQOI,5.87719,2373.04,0.0660897777,5.1561641536,4.5598237054,-5.359503656152169,
REFTUT,6.62287,599.292,2.8502811321,3.7630098372,2.4128092978,-2.868346054666693,
XEKCOH,4.11737,62.6149,1.5430786135,2.8769774863,0.6991796679000001,-3.0606664854239174,
MOGXUB,4.66693,125.126,1.8049187341,1.997783569,1.3226550548,-1.7354088245463963,
EKETOF,4.41106,146.49,1.1053798924,1.7686460724000002,1.6923730467,-3.7095112872834206,
OYERUH,7.57942,1662.5159999999998,1.7863666158,9.2495114903,6.792923175,-3.5198147740528927,
WELTOX,5.53916,468.458,0.2639824341,2.5232112652,2.5816092938,-4.725555795610314,
WOZWEP,9.13832,784.656,0.7238469938000001,3.7812033097,3.0077868009,-4.276321080819129,
EBAVUB,5.15491,665.92,2.7391361024,5.5121282006,4.4597957288,-3.3697918705080205,
NUHQUE,6.55172,1637.37,4.8303892103,9.4226017611,6.6572922254,-0.5947646612543891,
QOBWIN,4.6196,269.09,1.518676601,3.0457497588,2.3617123464,-3.4548970870601736,
OGUZIA,4.34698,294.835,0.5491708953000001,1.2598992061,1.2612252588,-4.0886916133403455,
GOTNEK,6.68492,1032.92,3.8291429552,7.3609138338,5.4009054224,-2.404089522191045,
WAPTIT,6.42774,1388.374865,1.3417672948,3.4581960675,1.4561006927,-1.40324240999635,
LOGBEO,8.32475,1028.3,6.9965417649,7.8864357801,6.5967475132,-1.7787083731014584,
JEDJUY,5.0551,1152.95,3.1354445795,5.34838,4.476126537,-2.778145170303457,
LALFEL,6.13469,2550.67,0.6362076484,8.7802001724,6.7556556556,-4.307088778186879,
BUSRUE,6.9387,1298.4,1.185451115,8.2914092099,7.1745706093,-4.019318203966531,
ONAWAC,3.80201,2.78178,0.9879642295,3.8547770604,3.7421898424,-4.020662905862644,
IZUVUV,10.56188,1417.38,0.2288333961,10.4869569189,7.0646557509,-4.826755440938434,
MINVUA01,6.89591,1493.72,0.6021542167,9.0866980874,7.8785423658,-4.404113749692483,
BEFNIL,4.39176,174.254,4.3647687684,5.5221484636,5.7157758563000005,-0.4889579803023066,
FAVHIW,4.93663,552.206,1.3507372929,2.631425664,2.2163359726,-3.1542200328881105,
FENROG,5.38209,1372.31,4.3032278537,7.9073185901,3.8109205773,-1.7434674578207388,
cg500192d,11.24994,2028.61,0.2210590005,23.281025821,18.3966546979,-4.832558598837067,
BETDIP,6.11094,1622.24,4.9554079322,9.9917311046,7.7927744131,-2.1912692655162447,
IXOFEH,7.08623,1430.13,0.4994321893,9.7325033859,8.1367737884,-4.497011937301261,
UJOWEW,5.75366,1511.1,0.9546978971,7.5664907745,5.1622559544,-4.200168905990658,
NOFDUI,4.93531,711.433,1.6530686574,4.6898699361,4.334895778,-3.683627017377237,
MULSER,6.43873,1193.38,0.0514652017,1.9498093309,1.8100919996,-5.472004260282851,
TEJGEW,4.6595200000000006,525.734,2.0695285969,3.5844512649,2.4308825891,-2.6927671857871167,
ic800131r-file003,12.9498,1972.15,0.353507104,31.1510586109,22.8109524294,-4.6218638448802585,
DUWTAS,4.17157,184.489,2.9127219168,6.4019360555,2.8560906873,-3.4658773947807298,
KOSJIN,11.01144,1448.44,1.8648818015,11.1689893596,7.3348602787,-3.824920376765448,
ONUKAL,5.66391,734.235189,4.0058064808,6.3180097863,4.9224019053,-2.63248940076268,
FANQER,5.21362,740.939,2.6814285881,4.6986185541,2.76563809,-3.1798195658696238,
HEDCEA,4.7556,253.401,1.1930082176,3.6556840665,3.3504536757,-3.611667852142785,
OFAWAV,11.42925,2115.06,0.1840458906,13.6661097264,9.9225419618,-4.917451582212063,
SETQIT,4.41727,728.529,1.4235209595,4.3228537372,3.5927153052,-3.831587969523677,
TUYJAZ,9.06373,1491.89,2.1469258179,11.0743455778,6.2420223953,-3.464793254108135,
YAYRAT,6.1081900000000005,2301.42,0.9309616779,14.2088240255,11.2724839971,-4.2220261227459455,
UKAQED,6.96134,1393.49,2.3426266741,8.5899241869,7.0511600129,-2.760025198883062,
PUKVAU,6.3430800000000005,987.489,1.820520532,7.5569585585,5.3977404068,-3.836504680768232,
HURGUX,4.97475,388.255,2.6662629896,3.7717745163,3.0659791509,-2.8862237161629687,
TUBJAD,4.85188,514.719,0.572393371,2.9962668145,2.3587812742,-4.365035303866599,
OCUSUB,5.00781,735.861,6.1660625243,6.6755322034,3.8268370061,-0.7785961957840574,
EKEVAT,4.38581,142.05,1.0393950808,1.6646529214,1.6519205914,-3.728260592424298,
j.jssc.2016.05.021,4.71348,641.969,1.8473278829,4.2783724313,4.1152607005,-3.599900843767499,
TANFEV,3.98514,65.6502,0.1004018647,2.0788714295,3.43225729,-5.160779085812522,
ETUWIA,4.84869,1821.91,2.8530318131,8.3194195571,6.1270513869,-0.0434344485599898,
HAHCUR,7.1982800000000005,1081.96,1.0295945701,7.3218991668,6.7061753312,-4.129556881221438,
YOYWEQ01,4.53154,393.182,1.0842122358,3.5101793656,2.6644947451,-3.8893093027262458,
HADPOU,4.62887,589.557,1.7131379349,3.7259280664,3.2122182108,-3.706557887174833,
ic101789u,5.93071,2285.04,0.927998213,13.9193347242,11.1682875516,-4.227734784577872,
PEKWAF,4.3723600000000005,243.451,1.5716326608,2.4989690546,1.7651652244,-0.885759424739497,
MASZOX,6.20608,867.624,1.9329004477,4.8189215256,3.406210252,-3.3339633795660286,
INOSIO,8.78801,1226.94,3.6207333357,10.8845195932,8.9557601627,-2.733135907973694,
GEWXAJ,4.82967,442.201,0.7898813387,1.8848259438,1.8069624534,-3.971595502854892,
XEWFAI,8.58001,1396.99,1.5550756121,9.0074570966,5.9331683217,-2.395684288404839,
ic801404p,4.72729,444.278,2.0668025101,4.2171303568,3.4689740519,-3.3451162594098287,
QONQEQ,7.41052,1399.81,1.8475799484,11.6068382161,11.4105122458,-3.9516825203556634,
ELELEN,7.0748,1041.59,0.8143925984,8.376969073,7.4606446905,-4.240924710455152,
NISBEX,4.31898,75.1934,2.1144012205,4.3412852097,3.1640133334,-2.423074990966746,
VITYOO,8.765740000000001,1661.63,4.7085889187,11.1497470234,7.9318847802,-1.6047802275159893,
UMAROR,4.34972,223.952,2.6807120721,3.8012834867,3.0408775367,-2.682854245601721,
ARAFEF,8.89536,1659.8,1.7437614871,14.8525617163,11.3060137527,-3.843717443129613,
XALBUI,12.38727,1328.58,1.7047495456,10.0093183823,8.3178479883,-3.432701843497284,
KARNID,13.04357,1962.76,0.8075490374000001,13.8708513552,10.9450363403,-4.214268094800752,
XAZGEK,4.67162,737.2864000000001,0.9630345512,7.6970007217,6.2427157845,-4.1872082628396,
VOZVIR01,8.9147,1525.98,0.2163608175,5.9383097153,4.9798300300000005,-4.852784488673042,
HOJPIH,3.96759,16.7932,0.3680680241,3.9611653284,2.6480867941,-4.583890621673489,
NICJUG,4.8996200000000005,53.6823,1.7867014581,2.3004492891,0.5056551493,-3.0427692327375206,
EWASIG01,6.54739,1918.44,4.6471146665,13.0367839066,9.0190476475,-1.6126101736612706,
